tweet_id,text,favorite_count,retweet_count,created_at
1515736935318564870,Ufff this brought tears to my eyes.. Mere Rasul SAWW k dou bahadur sipaahi ❤️❤️ Allah Quaid e Azam ko jannat ul fir… https://t.co/tQSYqlMQBI,3,1,Sun Apr 17 17:00:21 +0000 2022
1515736851696349187,Former Prime Minister Imran Khan lashes out at Shehbaz Sharif for his disgraceful remarks regarding slavery.… https://t.co/kcO1dBODQU,1,2,Sun Apr 17 17:00:01 +0000 2022
1515736765570887680,@PTIofficial Ufff this brought tears to my eyes.. Mere Rasul SAWW k dou bahadur sipaahi ❤️❤️ Allah Quaid e Azam ko… https://t.co/YlHgrPG0Oo,0,0,Sun Apr 17 16:59:40 +0000 2022
1515736632632438787,"Over 1 Billion Rupees Donated by Pakistanis in 24 hours on Imran Khan call.
#Bajwa 
#امپورٹڈ_حکومت_نامنطور… https://t.co/CcJJPAjDPQ",1,1,Sun Apr 17 16:59:08 +0000 2022
1515736460984528899,"Today, once again,people have taken suo moto action against imported government.
Today there was a Jalsa not only i… https://t.co/p9Rt04crDu",2,1,Sun Apr 17 16:58:27 +0000 2022
1515736326531960836,"COAS said: ""Hopefully, we are moving towards the next general elections which will be free and fair and it seems th… https://t.co/D12UnKlhMp",1,3,Sun Apr 17 16:57:55 +0000 2022
1515736230520143874,It was Bajwa that set IK up. Now the shit has hit the fan Bajwa is going for early election. He was behind imran al… https://t.co/m1RYNgQLDs,0,0,Sun Apr 17 16:57:33 +0000 2022
1515736036055392257,DG ISPR Wake up. Pakistan  is under threat. Are you blind! We will never forgive you if Pakistan is exposed to Amer… https://t.co/BcBdbY2rz1,0,0,Sun Apr 17 16:56:46 +0000 2022
1515735689383530502,"Donald Lu (American Ambassador) &amp;  its Regime changer Team in Pakistan
#امپورٹڈ_حکومت_نامنظور… https://t.co/MdCV76KTYe",0,0,Sun Apr 17 16:55:24 +0000 2022
1515735529333182465,Nothing short of a soulful regeneration the nation is going through. There won't be any compromise on national dign… https://t.co/vkAzDYcjjy,0,0,Sun Apr 17 16:54:45 +0000 2022
1515735454527762436,"Donald Lu (American Ambassador) &amp;  its Regime changer Team in Pakistan
#امپورٹڈ_حکومت_نامنظور… https://t.co/HeDjDmyjNx",0,0,Sun Apr 17 16:54:28 +0000 2022
1515735407631253515,"Imran Khan: ""I will never bow to a worldly force!!""

#KarachiJalsa 
#امپورٹڈ_حکومت_نامنظور https://t.co/c2YOimlh4p",1,2,Sun Apr 17 16:54:16 +0000 2022
1515735358780198915,Imran Khan has given independence of Pakistan more importance than his own life. This is why we are always with him… https://t.co/7uiC70428O,1,2,Sun Apr 17 16:54:05 +0000 2022
1515735353856241664,"Follow for Follow
#KarachiJalsa #followback
#امپورٹڈ_حکومت_نامنظور 
#BehindYouSkipper #Punjab",0,0,Sun Apr 17 16:54:04 +0000 2022
1515735346096447494,"She nailed it 😂
#KarachiJalsa 
#امپورٹڈ_حکومت_نامنظور 

@Anamta_PTI @Fabi640s @NeelGagan_k_par @Jutt0412… https://t.co/RgrGdW3xaz",7,7,Sun Apr 17 16:54:02 +0000 2022
1515735304245809158,"#KarachiJalsa
#امپورٹڈ_حکومت_نامنطور
Over 1 Billion Rupees Donated by Pakistanis in 24 hours on Imran Khan call. 
#امپورٹڈ_حکومت_نامنطور",2,3,Sun Apr 17 16:53:52 +0000 2022
1515735301834035201,Imran Khan has given independence of Pakistan more importance than his own life. This is why we are always with him… https://t.co/ov1ZNw3IQ0,30,58,Sun Apr 17 16:53:51 +0000 2022
1515735248956395524,"Well Educated Peoples of #PTI This happens when workers are brought on rent
#توشہ_خان #امپورٹڈ_یوتهیے_نامنظور… https://t.co/jZoB57dOgk",2,2,Sun Apr 17 16:53:39 +0000 2022
1515734975466909701,"Be is back from London !! But how with out a diplomatic passport ? 😂 

#امپورٹڈ_حکومت_نامنظور #KarachiJalsa https://t.co/c9dp9RSDdw",0,1,Sun Apr 17 16:52:33 +0000 2022
1515734553494700039,"Humor and playcard level of Pakistanis is unmatched! 

#KarachiJalsa
#KarachiJalsaPTI
#امپورٹڈ_حکومت_نامنظور https://t.co/mYCypWw4vT",0,1,Sun Apr 17 16:50:53 +0000 2022
1515734297294127112,"#امپورٹڈ_حکومت_نامنطور
Feeling proud to cover @ImranKhanPTI entry moment at #KarachiJalsa

#امپورٹڈ_حکومت_نامنطور https://t.co/ijGc6UP7oV",1,0,Sun Apr 17 16:49:52 +0000 2022
